EVI,NDVI,NDWI,rainfall,temp,label
-6.817269076,0.28139246,-0.22431202,1581.458054,24.07165434,1
-3.548206278,0.27039728,-0.1987102,1581.458054,24.07165434,1
-4.419642857,0.27032137,-0.2086331,1581.458054,24.07165434,1
-7.103746398,0.29692832,-0.23470949,1581.458054,24.07165434,1
-11.97329377,0.31634653,-0.26478344,1581.458054,24.07165434,1
-9.782352941,0.32423475,-0.25777778,1581.458054,24.07165434,1
-13.88263666,0.33002102,-0.26224157,1581.458054,24.07165434,1
-21.28995434,0.34697676,-0.2746479,1581.458054,24.07165434,1
-13.53785901,0.37805322,-0.29496402,1581.458054,24.07165434,1
-11.17579909,0.36489004,-0.2804196,1581.458054,24.07165434,1
-4.162436548,0.2735613,-0.21746063,1581.458054,24.07165434,1
-5.593289689,0.28402245,-0.22521809,1581.458054,24.07165434,1
-4.431345354,0.27087748,-0.20619594,1581.458054,24.07165434,1
-3.145833333,0.25900516,-0.19349593,1581.458054,24.07165434,1
-3.140535373,0.27616647,-0.212218,1581.458054,24.07165434,1
-4.747155499,0.30540872,-0.23699422,1581.458054,24.07165434,1
-4.936868687,0.31711274,-0.25453845,1581.458054,24.07165434,1
-4.71018914,0.310539,-0.24827586,1581.458054,24.07165434,1
-24.88817891,0.30252427,-0.25102574,1581.458054,24.07165434,1
-51.61290323,0.3028009,-0.25300327,1581.458054,24.07165434,1
-39.19047619,0.31091803,-0.25679103,1581.458054,24.07165434,1
-15.3271028,0.31393567,-0.25118482,1581.458054,24.07165434,1
-28.28282828,0.397445,-0.3281619,1581.458054,24.07165434,1
-9.238521837,0.32416502,-0.25793207,1581.458054,24.07165434,1
-4.855233853,0.27432886,-0.21084097,1581.458054,24.07165434,1
-3.324742268,0.27135044,-0.21122244,1581.458054,24.07165434,1
-4.497487437,0.29296234,-0.2334114,1581.458054,24.07165434,1
-4.088427948,0.30459535,-0.24485837,1581.458054,24.07165434,1
-4.564134496,0.30251753,-0.24644549,1581.458054,24.07165434,1
-4.423815621,0.286841,-0.22747971,1581.458054,24.07165434,1
-19.83180428,0.26028496,-0.21470019,1581.458054,24.07165434,1
-112.1296296,0.24234541,-0.20403413,1581.458054,24.07165434,0
-8.761127596,0.23873055,-0.19968677,1581.458054,24.07165434,0
-11.36792453,0.24299254,-0.20531873,1581.458054,24.07165434,0
6.364605544,0.5156925,-0.4339417,1581.458054,24.07165434,2
19.29319372,0.4667511,-0.38475338,1581.458054,24.07165434,2
-16.00340136,0.3544256,-0.2797153,1581.458054,24.07165434,1
-5.89198036,0.29339853,-0.22832817,1581.458054,24.07165434,1
-4.158529581,0.29335493,-0.23433875,1581.458054,24.07165434,1
-7.363636364,0.30847865,-0.24342857,1581.458054,24.07165434,1
-3.289473684,0.3007051,-0.231978,1581.458054,24.07165434,1
-4.146919431,0.29166666,-0.23260437,1581.458054,24.07165434,1
-7.911547912,0.2665563,-0.21476777,1581.458054,24.07165434,1
-10.18518519,0.24385329,-0.20358814,1581.458054,24.07165434,0
-6.7625,0.22018722,-0.18873909,1581.458054,24.07165434,0
-4.518581081,0.22098306,-0.17815863,1581.458054,24.07165434,0
-13.60824742,0.21728395,-0.17942584,1581.458054,24.07165434,0
7.183222958,0.48756367,-0.4130373,1581.458054,24.07165434,2
12.5617284,0.41042018,-0.3465982,1581.458054,24.07165434,2
-15.16472868,0.30264938,-0.2511144,1581.458054,24.07165434,1
-13.86569873,0.29867083,-0.24186915,1581.458054,24.07165434,1
-18.42920354,0.31927943,-0.25528812,1581.458054,24.07165434,1
-9.521028037,0.31798673,-0.25529543,1581.458054,24.07165434,1
-5.093271153,0.30512872,-0.24666412,1581.458054,24.07165434,1
-6.954459203,0.29664102,-0.24089853,1581.458054,24.07165434,1
-6.833156217,0.26106375,-0.21328124,1581.458054,24.07165434,1
-6.898648649,0.20926419,-0.17811501,1581.458054,24.07165434,0
-26.22340426,0.20163599,-0.17614092,1581.458054,24.07165434,0
